subject,runtype,smoothing,median_rel,mean_rel,ROI,comparison
10,miniblock,sm_2_vox,0.07932707454329453,0.10288719457114369,visually_responsive_voxels,2
10,miniblock,sm_2_vox,0.09659093557027384,0.11239074062086414,visually_responsive_voxels,3
10,sus,unsmoothed,0.007675242281010637,0.01551452934226624,visually_responsive_voxels,1
10,sus,unsmoothed,0.025326342303306965,0.03208796833719244,visually_responsive_voxels,2
10,sus,unsmoothed,-0.0026751080885860333,0.006074538984321471,visually_responsive_voxels,3
10,sus,sm_2_vox,0.05071983365680859,0.07756048441828395,visually_responsive_voxels,1
10,sus,sm_2_vox,0.09426469983114323,0.11253122605445041,visually_responsive_voxels,2
10,sus,sm_2_vox,0.03453719182356656,0.060965503742798015,visually_responsive_voxels,3
10,er,unsmoothed,0.0015866930931811782,0.0006444529218164071,visually_responsive_voxels,1
10,er,unsmoothed,0.022093664823540783,0.019833140239209675,visually_responsive_voxels,2
10,er,unsmoothed,0.00688929522317893,0.009439243903549168,visually_responsive_voxels,3
10,er,sm_2_vox,0.04113816222696427,0.044848311191178124,visually_responsive_voxels,1
10,er,sm_2_vox,0.04332895317048059,0.03932314655656236,visually_responsive_voxels,2
10,er,sm_2_vox,0.029961704288458107,0.030665489256761803,visually_responsive_voxels,3
10,miniblock,unsmoothed,0.1311075231738391,0.13553056521940243,FFA,1
10,miniblock,unsmoothed,0.11517781100920979,0.11900796160287534,FFA,2
10,miniblock,unsmoothed,0.10387658726347417,0.09804911976778209,FFA,3
10,miniblock,sm_2_vox,0.23425928090002962,0.2667253141759864,FFA,1
10,miniblock,sm_2_vox,0.28095976239497195,0.25609852303112685,FFA,2
10,miniblock,sm_2_vox,0.25374749770906463,0.24975179533704092,FFA,3
10,sus,unsmoothed,0.014463760323853471,0.008575965817767671,FFA,1
10,sus,unsmoothed,0.06429002135315702,0.06390293027754547,FFA,2
10,sus,unsmoothed,0.024307829957573628,0.01888898620739679,FFA,3
10,sus,sm_2_vox,0.18372056034251433,0.16055640170246452,FFA,1
10,sus,sm_2_vox,0.1979163308576799,0.19745856362790398,FFA,2
10,sus,sm_2_vox,0.16478669090672005,0.17591740115281967,FFA,3
10,er,unsmoothed,0.047051204085606,0.04720595968145475,FFA,1
10,er,unsmoothed,0.08493762591896835,0.08072009452626407,FFA,2
10,er,unsmoothed,0.0424623785601457,0.04159188463218165,FFA,3
10,er,sm_2_vox,0.15499649166134505,0.15878227715357174,FFA,1
10,er,sm_2_vox,0.2160954208882842,0.20909713750375059,FFA,2
10,er,sm_2_vox,0.19722844449368276,0.18030609330078745,FFA,3
10,miniblock,unsmoothed,0.05387144039757488,0.05360297748474584,PPA,1
10,miniblock,unsmoothed,0.04241344678279885,0.046475563838590236,PPA,2
10,miniblock,unsmoothed,0.04990875427018321,0.055580092736736114,PPA,3
10,miniblock,sm_2_vox,0.1799168479198266,0.17860609158436974,PPA,1
10,miniblock,sm_2_vox,0.17050748889405642,0.17416885051615139,PPA,2
10,miniblock,sm_2_vox,0.15144635934199968,0.1603363704020458,PPA,3
10,sus,unsmoothed,0.040505410671354616,0.035259450021786244,PPA,1
10,sus,unsmoothed,0.03191914628682324,0.0265109361175134,PPA,2
10,sus,unsmoothed,0.03815739147228235,0.03927808588486823,PPA,3
10,sus,sm_2_vox,0.15796833279906633,0.1703373971382207,PPA,1
10,sus,sm_2_vox,0.09556538806099468,0.10961118656182624,PPA,2
10,sus,sm_2_vox,0.1264423948798289,0.1385465478577686,PPA,3
10,er,unsmoothed,-0.0026889446303022396,-0.0021939387316166035,PPA,1
10,er,unsmoothed,0.02806512014870533,0.02331037155210753,PPA,2
10,er,unsmoothed,0.017349482075625672,0.01734711330420226,PPA,3
10,er,sm_2_vox,0.03022875297816464,0.03276270892458514,PPA,1
10,er,sm_2_vox,0.032730382234749056,0.034400003173055325,PPA,2
10,er,sm_2_vox,0.07382889522591703,0.07648798839566757,PPA,3
10,miniblock,unsmoothed,0.0674202264722393,0.060958461598042316,EBA,1
10,miniblock,unsmoothed,0.06359533194466288,0.0640777285222647,EBA,2
10,miniblock,unsmoothed,0.06624830176637225,0.06127340904087008,EBA,3
10,miniblock,sm_2_vox,0.11141983312485872,0.10530321263052195,EBA,1
10,miniblock,sm_2_vox,0.15816447817191817,0.15704422644508992,EBA,2
10,miniblock,sm_2_vox,0.13416752083431546,0.1362743830913319,EBA,3
10,sus,unsmoothed,0.0243138229222825,0.02454127904315942,EBA,1
10,sus,unsmoothed,-0.018690358236685967,-0.016200240544391023,EBA,2
10,sus,unsmoothed,-0.009600154458719465,-0.00879635594833078,EBA,3
10,sus,sm_2_vox,0.05464120533370902,0.0519521455204639,EBA,1
10,sus,sm_2_vox,0.029834467388827807,0.03375441689126828,EBA,2
10,sus,sm_2_vox,0.05648171508703517,0.06260804595879135,EBA,3
10,er,unsmoothed,0.0290836201632272,0.025980452468156882,EBA,1
10,er,unsmoothed,0.04915583125289187,0.04573033481256696,EBA,2
10,er,unsmoothed,0.043356576696252105,0.042623508014622676,EBA,3
10,er,sm_2_vox,0.08756109278517354,0.08000263411170588,EBA,1
10,er,sm_2_vox,0.09567484227482301,0.09665203749485707,EBA,2
10,er,sm_2_vox,0.12959329588951088,0.14369147730492215,EBA,3
10,miniblock,unsmoothed,0.06252600404361655,0.07284758787808192,EVC,1
10,miniblock,unsmoothed,0.07872675004062976,0.09028763810568086,EVC,2
10,miniblock,unsmoothed,0.05750410487678369,0.07400820280018214,EVC,3
10,miniblock,sm_2_vox,0.11515924189701224,0.15511120882219528,EVC,1
10,miniblock,sm_2_vox,0.16121697608159608,0.19695810589605264,EVC,2
10,miniblock,sm_2_vox,0.18928789992272366,0.21215741699679638,EVC,3
10,sus,unsmoothed,0.03820699463949179,0.061229375106262654,EVC,1
10,sus,unsmoothed,0.059160262548863335,0.08211377977392471,EVC,2
10,sus,unsmoothed,0.05216739054036216,0.07022243464638267,EVC,3
10,sus,sm_2_vox,0.11494840209422909,0.1830426534619124,EVC,1
10,sus,sm_2_vox,0.19973593630926495,0.2241410560165524,EVC,2
10,sus,sm_2_vox,0.14524348547177046,0.18620689098993312,EVC,3
10,er,unsmoothed,-0.002837194421162457,-0.0038618047112969943,EVC,1
10,er,unsmoothed,0.03798757903784038,0.03584955240360334,EVC,2
10,er,unsmoothed,0.02549267934407681,0.02541719560818602,EVC,3
10,er,sm_2_vox,0.05576632844636047,0.0618574575416773,EVC,1
10,er,sm_2_vox,0.06819976419332194,0.0706455903462573,EVC,2
10,er,sm_2_vox,0.05410210819612184,0.049893073535872086,EVC,3
11,miniblock,unsmoothed,0.028859833410854907,0.044313206471555705,visually_responsive_voxels,1
11,miniblock,unsmoothed,0.03005487950434607,0.03759335565463442,visually_responsive_voxels,2
11,miniblock,unsmoothed,0.03024834140190387,0.037488414424541636,visually_responsive_voxels,3
11,miniblock,sm_2_vox,0.06916382938379106,0.10199382843001585,visually_responsive_voxels,1
11,miniblock,sm_2_vox,0.05949882736964286,0.07274955068916876,visually_responsive_voxels,2
11,miniblock,sm_2_vox,0.0570968868809969,0.07962227043636287,visually_responsive_voxels,3
11,sus,unsmoothed,0.08000251160504152,0.08922464999143387,visually_responsive_voxels,1
11,sus,unsmoothed,0.03572588151730666,0.04115514261872319,visually_responsive_voxels,2
11,sus,unsmoothed,0.04057627188162066,0.04450653798496182,visually_responsive_voxels,3
11,sus,sm_2_vox,0.10088963830206366,0.1325012185636448,visually_responsive_voxels,1
11,sus,sm_2_vox,0.06417553387090226,0.08121087182086598,visually_responsive_voxels,2
11,sus,sm_2_vox,0.07686848947442469,0.09284937348164268,visually_responsive_voxels,3
11,er,unsmoothed,0.026034216939915228,0.029130695452239886,visually_responsive_voxels,1
11,er,unsmoothed,0.01333812366465724,0.01052947614777023,visually_responsive_voxels,2
11,er,unsmoothed,0.030435596519782462,0.030695069892351688,visually_responsive_voxels,3
11,er,sm_2_vox,0.06924075065970596,0.0798283765355584,visually_responsive_voxels,1
11,er,sm_2_vox,0.04349632331862174,0.038041678065759026,visually_responsive_voxels,2
11,er,sm_2_vox,0.03968612113212147,0.04984797857371229,visually_responsive_voxels,3
11,miniblock,unsmoothed,0.1367475952769856,0.17949647847326455,FFA,1
11,miniblock,unsmoothed,0.08725127744829997,0.1358158300982607,FFA,2
11,miniblock,unsmoothed,0.12865485119322834,0.1696292813604395,FFA,3
11,miniblock,sm_2_vox,0.5534912155877979,0.48579453929087957,FFA,1
11,miniblock,sm_2_vox,0.3936878854865582,0.36714994482397756,FFA,2
11,miniblock,sm_2_vox,0.43392808996715837,0.400445010419106,FFA,3
11,sus,unsmoothed,0.15232599011681722,0.19603728283415947,FFA,1
11,sus,unsmoothed,0.09621678606460733,0.10267606451477967,FFA,2
11,sus,unsmoothed,0.12121154320693191,0.12787496574458088,FFA,3
11,sus,sm_2_vox,0.5104031830050483,0.48594244485732596,FFA,1
11,sus,sm_2_vox,0.424736357447014,0.393819194210398,FFA,2
11,sus,sm_2_vox,0.4777996562459536,0.4408917050641149,FFA,3
11,er,unsmoothed,0.055721381904049086,0.07325484052779638,FFA,1
11,er,unsmoothed,0.045908133263466974,0.04876940618850276,FFA,2
11,er,unsmoothed,0.06541774574239377,0.08847051641739956,FFA,3
11,er,sm_2_vox,0.2135094547277499,0.2168848303606098,FFA,1
11,er,sm_2_vox,0.17955254284066166,0.15678496890442406,FFA,2
11,er,sm_2_vox,0.2401119049958273,0.25339917802551654,FFA,3
11,miniblock,unsmoothed,0.044422047312082893,0.053782317933519834,PPA,1
11,miniblock,unsmoothed,0.04590822956951271,0.052253306496690896,PPA,2
11,miniblock,unsmoothed,0.07748072067335121,0.0756454709815684,PPA,3
11,miniblock,sm_2_vox,0.10110342138022119,0.11881372920588147,PPA,1
11,miniblock,sm_2_vox,0.16653133706080436,0.1682081251337343,PPA,2
11,miniblock,sm_2_vox,0.2683423929089623,0.25109426850218014,PPA,3
11,sus,unsmoothed,0.052779337116116896,0.05153171907690001,PPA,1
11,sus,unsmoothed,0.023475977884063387,0.015985205009869666,PPA,2
11,sus,unsmoothed,0.036543941266534014,0.04015118522846356,PPA,3
11,sus,sm_2_vox,0.14875859770075422,0.16242483817437767,PPA,1
11,sus,sm_2_vox,0.002088752216557282,0.017264319447889937,PPA,2
11,sus,sm_2_vox,0.10010457448913063,0.11270603152267515,PPA,3
11,er,unsmoothed,0.012591160696884278,0.02232840544670905,PPA,1
11,er,unsmoothed,0.019180240633324144,0.021358957140646954,PPA,2
11,er,unsmoothed,0.0362005705313505,0.032262368772245635,PPA,3
11,er,sm_2_vox,0.09767192277823772,0.08164434967714121,PPA,1
11,er,sm_2_vox,0.07009643811687226,0.07184177019293368,PPA,2
11,er,sm_2_vox,0.1488158266941047,0.1332600992297295,PPA,3
11,miniblock,unsmoothed,0.08282755228973838,0.09829534245879315,EBA,1
11,miniblock,unsmoothed,0.06423826970004937,0.07178982105867367,EBA,2
11,miniblock,unsmoothed,0.05062328945542785,0.06972303140743234,EBA,3
11,miniblock,sm_2_vox,0.19067760575256015,0.21144049086354538,EBA,1
11,miniblock,sm_2_vox,0.1456948665566929,0.1479608728712937,EBA,2
11,miniblock,sm_2_vox,0.13741184199709,0.151882393493251,EBA,3
11,sus,unsmoothed,0.12478103068749014,0.1441508149627135,EBA,1
11,sus,unsmoothed,0.08165520468380832,0.08330681751837879,EBA,2
11,sus,unsmoothed,0.08627016096679056,0.0954749779859233,EBA,3
11,sus,sm_2_vox,0.24756423621489343,0.27120239780908584,EBA,1
11,sus,sm_2_vox,0.14100610338216027,0.17808216561827384,EBA,2
11,sus,sm_2_vox,0.16714781016369262,0.18599247393433757,EBA,3
11,er,unsmoothed,0.052930599461802126,0.05409114303004368,EBA,1
11,er,unsmoothed,0.001888331908432829,0.006079023421294158,EBA,2
11,er,unsmoothed,0.0463339915822235,0.04516169522893956,EBA,3
11,er,sm_2_vox,0.13486486806429154,0.13459626893530263,EBA,1
11,er,sm_2_vox,0.037780383355390114,0.03680150097303565,EBA,2
11,er,sm_2_vox,0.07351683920990446,0.08270208844006816,EBA,3
11,miniblock,unsmoothed,0.09781582647698797,0.12733573270552334,EVC,1
11,miniblock,unsmoothed,0.06651913409510117,0.07803878243686628,EVC,2
11,miniblock,unsmoothed,0.06644646986999217,0.08234212198151837,EVC,3
11,miniblock,sm_2_vox,0.20185027500637343,0.2439766560911206,EVC,1
11,miniblock,sm_2_vox,0.11452336077981126,0.11867895713876152,EVC,2
11,miniblock,sm_2_vox,0.14697225711034695,0.16306156913949077,EVC,3
11,sus,unsmoothed,0.13722096110394855,0.15287331039422986,EVC,1
11,sus,unsmoothed,0.09598414317649481,0.10145552166901305,EVC,2
11,sus,unsmoothed,0.08846655041639176,0.09633614436713463,EVC,3
11,sus,sm_2_vox,0.19933149164928782,0.22245496615062457,EVC,1
11,sus,sm_2_vox,0.12461953612883887,0.15162082912691704,EVC,2
11,sus,sm_2_vox,0.14784656633633286,0.17334847961627697,EVC,3
11,er,unsmoothed,0.0593319794434021,0.06586854501285751,EVC,1
11,er,unsmoothed,0.03838590421587942,0.03611334390906515,EVC,2
11,er,unsmoothed,0.06598521250355882,0.07113628714170286,EVC,3
11,er,sm_2_vox,0.1593525936712729,0.17861273928135793,EVC,1
11,er,sm_2_vox,0.09795914812993363,0.09117036755392535,EVC,2
11,er,sm_2_vox,0.11100254311924548,0.12195059190281689,EVC,3
12,miniblock,unsmoothed,0.04839623662628763,0.06062662716020207,visually_responsive_voxels,1
12,miniblock,unsmoothed,0.031122069539592713,0.041390338793437224,visually_responsive_voxels,2
12,miniblock,unsmoothed,0.023424846277299717,0.035029272999335566,visually_responsive_voxels,3
12,miniblock,sm_2_vox,0.0916010443828854,0.11835498648370224,visually_responsive_voxels,1
12,miniblock,sm_2_vox,0.055808030561707314,0.08085651683517366,visually_responsive_voxels,2
12,miniblock,sm_2_vox,0.08854658680214743,0.1099749581564065,visually_responsive_voxels,3
12,sus,unsmoothed,0.03622140266954403,0.04864155965649687,visually_responsive_voxels,1
12,sus,unsmoothed,0.07189506641892571,0.0815395569234357,visually_responsive_voxels,2
12,sus,unsmoothed,0.03699221830662152,0.0460338739295447,visually_responsive_voxels,3
12,sus,sm_2_vox,0.05844087206312076,0.09018147084078902,visually_responsive_voxels,1
12,sus,sm_2_vox,0.1111534593480985,0.1351841895078835,visually_responsive_voxels,2
12,sus,sm_2_vox,0.06882885155524054,0.09096460373327132,visually_responsive_voxels,3
12,er,unsmoothed,0.012650242603948281,0.014631207988091782,visually_responsive_voxels,1
12,er,unsmoothed,0.008678618229765069,0.009237276696777886,visually_responsive_voxels,2
12,er,unsmoothed,0.01944665618894953,0.01953724478289329,visually_responsive_voxels,3
12,er,sm_2_vox,0.0004910698845934707,0.01317088552208103,visually_responsive_voxels,1
12,er,sm_2_vox,0.04246179914540234,0.0435155328022496,visually_responsive_voxels,2
12,er,sm_2_vox,0.036586288777468834,0.04311689279051913,visually_responsive_voxels,3
12,miniblock,unsmoothed,0.19337009565585506,0.21818189667480425,FFA,1
12,miniblock,unsmoothed,0.21920260764963911,0.23066366769419833,FFA,2
12,miniblock,unsmoothed,0.1890134272115895,0.20140790964830022,FFA,3
12,miniblock,sm_2_vox,0.4696005110216972,0.44318090255362746,FFA,1
12,miniblock,sm_2_vox,0.5056318421390886,0.46333821960475274,FFA,2
12,miniblock,sm_2_vox,0.4488295001526783,0.42369891760439554,FFA,3
12,sus,unsmoothed,0.15269682096801346,0.17994317367064125,FFA,1
12,sus,unsmoothed,0.21134341256232914,0.24413098233001215,FFA,2
12,sus,unsmoothed,0.17653806732338215,0.20273461748675745,FFA,3
12,sus,sm_2_vox,0.45353000623749135,0.41730173517110714,FFA,1
12,sus,sm_2_vox,0.5614299345801455,0.5035653683017494,FFA,2
12,sus,sm_2_vox,0.5117844952482437,0.46920042644349175,FFA,3
12,er,unsmoothed,0.10677703300295299,0.11085868869483476,FFA,1
12,er,unsmoothed,0.07364192234624703,0.06810681862877455,FFA,2
12,er,unsmoothed,0.08907985032297272,0.09346157821197455,FFA,3
12,er,sm_2_vox,0.27810229212664556,0.2747459777226354,FFA,1
12,er,sm_2_vox,0.1921958619106611,0.19163579048768867,FFA,2
12,er,sm_2_vox,0.2815111807665858,0.2577891061073332,FFA,3
12,miniblock,unsmoothed,0.0878482889465299,0.09468370056999152,PPA,1
12,miniblock,unsmoothed,0.07715206468613657,0.08111065569667147,PPA,2
12,miniblock,unsmoothed,0.09139303018082184,0.10815979514420813,PPA,3
12,miniblock,sm_2_vox,0.25885096316999434,0.25492398992709503,PPA,1
12,miniblock,sm_2_vox,0.18178381643930452,0.18094971863519968,PPA,2
12,miniblock,sm_2_vox,0.2196384039067107,0.22135107838656692,PPA,3
12,sus,unsmoothed,0.06915659551692521,0.0704646469570002,PPA,1
12,sus,unsmoothed,0.0995783888657015,0.09083738731220659,PPA,2
12,sus,unsmoothed,0.02284455578055828,0.03154629773142454,PPA,3
12,sus,sm_2_vox,0.1926397052405426,0.1970177239461944,PPA,1
12,sus,sm_2_vox,0.21549481473740534,0.2192007379084759,PPA,2
12,sus,sm_2_vox,0.1630700736576327,0.16723248396247195,PPA,3
12,er,unsmoothed,0.045257036596772146,0.042802644177561716,PPA,1
12,er,unsmoothed,0.046540733092903755,0.04286398723416633,PPA,2
12,er,unsmoothed,0.03460657117948095,0.03305356865725095,PPA,3
12,er,sm_2_vox,0.12330291424485709,0.11467910212567343,PPA,1
12,er,sm_2_vox,0.18471288109504813,0.17554494011610425,PPA,2
12,er,sm_2_vox,0.10203420986666048,0.09901458025414087,PPA,3
12,miniblock,unsmoothed,0.12107611733010107,0.13893085865362362,EBA,1
12,miniblock,unsmoothed,0.09368992037596682,0.10533166199325962,EBA,2
12,miniblock,unsmoothed,0.08008073303906901,0.09513744090984738,EBA,3
12,miniblock,sm_2_vox,0.25330110242770365,0.2777850562298617,EBA,1
12,miniblock,sm_2_vox,0.23601488715929825,0.24274597334401204,EBA,2
12,miniblock,sm_2_vox,0.24047331235948927,0.25880398505678504,EBA,3
12,sus,unsmoothed,0.09111635723168536,0.10859388860924452,EBA,1
12,sus,unsmoothed,0.13017080567689093,0.14594579956888892,EBA,2
12,sus,unsmoothed,0.07442868624102286,0.09748054479524984,EBA,3
12,sus,sm_2_vox,0.20371676990079524,0.2239959625448528,EBA,1
12,sus,sm_2_vox,0.262886985269959,0.28635270511701594,EBA,2
12,sus,sm_2_vox,0.18401198215630515,0.22668054551761072,EBA,3
12,er,unsmoothed,0.03804741638785812,0.03351845930472789,EBA,1
12,er,unsmoothed,0.02422412769143128,0.02542812980326424,EBA,2
12,er,unsmoothed,0.045754892894151376,0.04323389553165871,EBA,3
12,er,sm_2_vox,0.0843997402657916,0.09572181510702707,EBA,1
12,er,sm_2_vox,0.07096872445973322,0.08337030161668367,EBA,2
12,er,sm_2_vox,0.08400403920454394,0.09011963038383661,EBA,3
12,miniblock,unsmoothed,0.11082388172662079,0.1305575817179792,EVC,1
12,miniblock,unsmoothed,0.061289074973789694,0.08094785376611215,EVC,2
12,miniblock,unsmoothed,0.08605702854964531,0.09949901889290694,EVC,3
12,miniblock,sm_2_vox,0.252196979703284,0.2784275716109602,EVC,1
12,miniblock,sm_2_vox,0.1482747368876024,0.16466964525233796,EVC,2
12,miniblock,sm_2_vox,0.23322911628726586,0.2405930026320843,EVC,3
12,sus,unsmoothed,0.10692848197331836,0.13132206346921554,EVC,1
12,sus,unsmoothed,0.11275563505800447,0.12691301694950957,EVC,2
12,sus,unsmoothed,0.08386428919874725,0.09959851670309265,EVC,3
12,sus,sm_2_vox,0.20948472434730916,0.252075264001046,EVC,1
12,sus,sm_2_vox,0.1701661503217991,0.19121621152231524,EVC,2
12,sus,sm_2_vox,0.16285251825534247,0.18205783509985618,EVC,3
12,er,unsmoothed,0.04689398637464079,0.04752899781680972,EVC,1
12,er,unsmoothed,0.016540163772584684,0.01865175311808853,EVC,2
12,er,unsmoothed,0.01231073951499561,0.012638698919201982,EVC,3
12,er,sm_2_vox,0.06275883806822913,0.06884621493278766,EVC,1
12,er,sm_2_vox,0.072962440622861,0.07418565417352274,EVC,2
12,er,sm_2_vox,0.06171073580116151,0.06805049513685633,EVC,3
13,miniblock,unsmoothed,0.015385061635246555,0.018577775389596637,visually_responsive_voxels,1
13,miniblock,unsmoothed,-0.006354113104568524,-0.000824269353844251,visually_responsive_voxels,2
13,miniblock,unsmoothed,0.00936337888970851,0.010154313413514549,visually_responsive_voxels,3
13,miniblock,sm_2_vox,0.06915697177275348,0.07566505854816209,visually_responsive_voxels,1
13,miniblock,sm_2_vox,0.03336699497561493,0.044530166929882,visually_responsive_voxels,2
13,miniblock,sm_2_vox,0.06865165963799419,0.07176708472870498,visually_responsive_voxels,3
13,sus,unsmoothed,0.0017172376403388236,0.0021861201769984915,visually_responsive_voxels,1
13,sus,unsmoothed,-0.013601357379069014,-0.015605473241521584,visually_responsive_voxels,2
13,sus,unsmoothed,-0.026108729542687403,-0.02558063839050594,visually_responsive_voxels,3
13,sus,sm_2_vox,0.025997183824791083,0.027379520095744195,visually_responsive_voxels,1
13,sus,sm_2_vox,0.0014994735207909393,0.005826665170559518,visually_responsive_voxels,2
13,sus,sm_2_vox,0.003794148718540998,0.006628409848900678,visually_responsive_voxels,3
13,er,unsmoothed,0.01484257062026062,0.016265854782456006,visually_responsive_voxels,1
13,er,unsmoothed,-0.005301788587712622,-0.007078947435129461,visually_responsive_voxels,2
13,er,unsmoothed,0.0150001479185364,0.015120135670893814,visually_responsive_voxels,3
13,er,sm_2_vox,0.029395806038564967,0.031221761777330884,visually_responsive_voxels,1
13,er,sm_2_vox,0.000807166598465265,-0.00042019555548417103,visually_responsive_voxels,2
13,er,sm_2_vox,0.030146453997435416,0.031570005125706214,visually_responsive_voxels,3
13,miniblock,unsmoothed,0.07814294327592788,0.08771118898586301,FFA,1
13,miniblock,unsmoothed,0.031669997551176686,0.0364409154341664,FFA,2
13,miniblock,unsmoothed,0.06371097787377528,0.05189126676113176,FFA,3
13,miniblock,sm_2_vox,0.3126199195688746,0.30106461636735227,FFA,1
13,miniblock,sm_2_vox,0.2899001907938701,0.2810333704633924,FFA,2
13,miniblock,sm_2_vox,0.31208539170703686,0.30443414412375197,FFA,3
13,sus,unsmoothed,0.028404106015791578,0.037562499026337896,FFA,1
13,sus,unsmoothed,0.06286152402884637,0.056578855475701365,FFA,2
13,sus,unsmoothed,0.045135787487230045,0.04436900005945677,FFA,3
13,sus,sm_2_vox,0.2641458623749999,0.24379393096848398,FFA,1
13,sus,sm_2_vox,0.20565365987631087,0.19786003268960614,FFA,2
13,sus,sm_2_vox,0.19609146717370962,0.20682684575997065,FFA,3
13,er,unsmoothed,0.10439248443288483,0.11098638536492667,FFA,1
13,er,unsmoothed,0.07763056748135522,0.0714641134316175,FFA,2
13,er,unsmoothed,0.05377322272105965,0.05015628156164578,FFA,3
13,er,sm_2_vox,0.27034201678795117,0.26451198206223964,FFA,1
13,er,sm_2_vox,0.2021152903521135,0.19845686179667624,FFA,2
13,er,sm_2_vox,0.18817320660285303,0.18940052267382668,FFA,3
13,miniblock,unsmoothed,0.05110854166978046,0.05751595097381851,PPA,1
13,miniblock,unsmoothed,0.03769845568664787,0.030245437401187156,PPA,2
13,miniblock,unsmoothed,0.026827210825393973,0.029068648026317992,PPA,3
13,miniblock,sm_2_vox,0.21558619542817736,0.20013047827181354,PPA,1
13,miniblock,sm_2_vox,0.1375655807645837,0.12602035408347775,PPA,2
13,miniblock,sm_2_vox,0.2043177158441284,0.184021374277928,PPA,3
13,sus,unsmoothed,-0.0023686398841702705,0.0021731014466642965,PPA,1
13,sus,unsmoothed,0.0020768252356777282,-0.0039739123180128795,PPA,2
13,sus,unsmoothed,0.01093014491882726,0.012913169460233487,PPA,3
13,sus,sm_2_vox,0.13835587926869514,0.128938199083481,PPA,1
13,sus,sm_2_vox,0.0760499083745937,0.07612863460546909,PPA,2
13,sus,sm_2_vox,0.1389415026859253,0.1257105384922527,PPA,3
13,er,unsmoothed,0.02148642860628196,0.023629907634266586,PPA,1
13,er,unsmoothed,0.025581963899283668,0.022282705913965348,PPA,2
13,er,unsmoothed,0.04006360449465548,0.0304434327281427,PPA,3
13,er,sm_2_vox,0.0396211276021613,0.046518449431236245,PPA,1
13,er,sm_2_vox,0.031229862773257587,0.0396255695447727,PPA,2
13,er,sm_2_vox,0.11467722294988322,0.10928992073590584,PPA,3
13,miniblock,unsmoothed,0.06950974421444903,0.07503400652705093,EBA,1
13,miniblock,unsmoothed,0.04453615518615088,0.03898817465234478,EBA,2
13,miniblock,unsmoothed,-0.010966146616889706,0.004863336539635925,EBA,3
13,miniblock,sm_2_vox,0.22436768122368794,0.2151353744390807,EBA,1
13,miniblock,sm_2_vox,0.15440694801633403,0.15304094903299928,EBA,2
13,miniblock,sm_2_vox,0.18365837389878806,0.1580780795554341,EBA,3
13,sus,unsmoothed,0.023114874566528595,0.026355923213681867,EBA,1
13,sus,unsmoothed,0.019526966769272035,0.022716916084698797,EBA,2
13,sus,unsmoothed,0.0024282454607428604,0.006389665507904218,EBA,3
13,sus,sm_2_vox,0.07949639316913157,0.08431472144001509,EBA,1
13,sus,sm_2_vox,0.11302463487198286,0.10890745966908033,EBA,2
13,sus,sm_2_vox,0.14380859181103192,0.1386649194549382,EBA,3
13,er,unsmoothed,0.0602981800873774,0.059719344834282345,EBA,1
13,er,unsmoothed,0.006836998912530957,-0.0016571284305216172,EBA,2
13,er,unsmoothed,0.041439071196217606,0.041248429531161396,EBA,3
13,er,sm_2_vox,0.13768484573414957,0.13911409746396725,EBA,1
13,er,sm_2_vox,0.0010866967666441109,0.00031763823963593726,EBA,2
13,er,sm_2_vox,0.11245355557990544,0.09835715387727811,EBA,3
13,miniblock,unsmoothed,0.015448868108166381,0.02364772869709336,EVC,1
13,miniblock,unsmoothed,0.011553655060204324,0.0215543223493573,EVC,2
13,miniblock,unsmoothed,0.029880119723697328,0.02948314476188685,EVC,3
13,miniblock,sm_2_vox,0.07671935236663985,0.09388678779534773,EVC,1
13,miniblock,sm_2_vox,0.10012288660341856,0.10866672096850134,EVC,2
13,miniblock,sm_2_vox,0.12691523404397442,0.13738218581924205,EVC,3
13,sus,unsmoothed,0.02925312467641488,0.02745703504717396,EVC,1
13,sus,unsmoothed,-0.025436223307414893,-0.0286383428360906,EVC,2
13,sus,unsmoothed,-0.030388629643001118,-0.025776400238054498,EVC,3
13,sus,sm_2_vox,0.07106573608542799,0.06165991074868013,EVC,1
13,sus,sm_2_vox,0.00818924750495189,0.013252245114502233,EVC,2
13,sus,sm_2_vox,0.010407549768341285,0.004753509414264672,EVC,3
13,er,unsmoothed,0.03184282901814975,0.03193853901251399,EVC,1
13,er,unsmoothed,0.004468243889103088,0.00406021651492075,EVC,2
13,er,unsmoothed,0.03280536575934065,0.033881247889981335,EVC,3
13,er,sm_2_vox,0.07336095219021052,0.07100946616893354,EVC,1
13,er,sm_2_vox,0.04361653550492093,0.04247936742379108,EVC,2
13,er,sm_2_vox,0.05835290994983483,0.062312852812401114,EVC,3
14,miniblock,unsmoothed,0.06518839119069225,0.06864655472626263,visually_responsive_voxels,1
14,miniblock,unsmoothed,0.033857757020946844,0.040927913592561836,visually_responsive_voxels,2
14,miniblock,unsmoothed,0.06837498609722614,0.07144984015286769,visually_responsive_voxels,3
14,miniblock,sm_2_vox,0.09986702460030941,0.13042602460271704,visually_responsive_voxels,1
14,miniblock,sm_2_vox,0.0508316218101007,0.07550093702796798,visually_responsive_voxels,2
14,miniblock,sm_2_vox,0.08016094700850186,0.09865023315668646,visually_responsive_voxels,3
14,sus,unsmoothed,0.022253319619807126,0.021657577592314053,visually_responsive_voxels,1
