,subject,runtype,smoothing,median_nc,mean_nc,ROI
262,10,er,unsmoothed,0.25475963760016906,0.24380879704779332,PPA
263,10,er,unsmoothed,0.3125601455918764,0.2783842581773868,EBA
264,10,er,unsmoothed,0.2662458572712344,0.25692781096769673,EVC
265,10,er,sm_2_vox,0.35884154607054175,0.3160946098061561,visually_responsive_voxels
266,10,er,sm_2_vox,0.6506248979916442,0.5668559700141859,FFA
267,10,er,sm_2_vox,0.3900854657866918,0.336106801698165,PPA
268,10,er,sm_2_vox,0.5385896755524966,0.48183009949077155,EBA
269,10,er,sm_2_vox,0.4273764094448954,0.37120147344909904,EVC
270,11,miniblock,unsmoothed,0.2190607466276861,0.25975460621042434,visually_responsive_voxels
271,11,miniblock,unsmoothed,0.5039036550531011,0.4525544078394673,FFA
272,11,miniblock,unsmoothed,0.32555795224912965,0.3026951097560454,PPA
273,11,miniblock,unsmoothed,0.35896657705187934,0.3349758418714823,EBA
274,11,miniblock,unsmoothed,0.35783108817234455,0.3454677287627766,EVC
275,11,miniblock,sm_2_vox,0.3357217079457982,0.3376853428250784,visually_responsive_voxels
276,11,miniblock,sm_2_vox,0.8363317553708363,0.770645575311999,FFA
277,11,miniblock,sm_2_vox,0.4970791806602298,0.44403671824758684,PPA
278,11,miniblock,sm_2_vox,0.5612828654134192,0.5205584639283211,EBA
279,11,miniblock,sm_2_vox,0.554962913202893,0.46852045240933204,EVC
280,11,sus,unsmoothed,0.3093448733752141,0.2888149898861537,visually_responsive_voxels
281,11,sus,unsmoothed,0.47398819180405577,0.4345296914736904,FFA
282,11,sus,unsmoothed,0.2629027905596002,0.24150978385588073,PPA
283,11,sus,unsmoothed,0.4525844367691367,0.3998632909894595,EBA
284,11,sus,unsmoothed,0.42614347893922927,0.3795584239979753,EVC
285,11,sus,sm_2_vox,0.3504576506107414,0.3383509429738307,visually_responsive_voxels
286,11,sus,sm_2_vox,0.828667293557369,0.7510212753055598,FFA
287,11,sus,sm_2_vox,0.3917906231814905,0.33861862462822995,PPA
288,11,sus,sm_2_vox,0.60014006153379,0.5675746617003622,EBA
289,11,sus,sm_2_vox,0.4858928164285885,0.4371374021765546,EVC
290,11,er,unsmoothed,0.23116785567566345,0.24504117942403814,visually_responsive_voxels
291,11,er,unsmoothed,0.34419723948023456,0.3415804513535105,FFA
292,11,er,unsmoothed,0.25041735789710096,0.24445177606587196,PPA
293,11,er,unsmoothed,0.29831749801564467,0.27745904785060804,EBA
294,11,er,unsmoothed,0.3531168418598516,0.31441175334098287,EVC
295,11,er,sm_2_vox,0.34167008563171175,0.31464515450019503,visually_responsive_voxels
296,11,er,sm_2_vox,0.6656193108312434,0.5974939039459127,FFA
297,11,er,sm_2_vox,0.4320607829760893,0.3623954165124443,PPA
298,11,er,sm_2_vox,0.4723681831718455,0.4010619139211787,EBA
299,11,er,sm_2_vox,0.5193829537279238,0.46659550374567466,EVC
300,12,miniblock,unsmoothed,0.2504200787882118,0.26952056172632927,visually_responsive_voxels
301,12,miniblock,unsmoothed,0.6081259411353535,0.5383774384603841,FFA
302,12,miniblock,unsmoothed,0.36069319307945347,0.28366785388359367,PPA
303,12,miniblock,unsmoothed,0.43583030311123416,0.3942018748895056,EBA
304,12,miniblock,unsmoothed,0.3829841521578785,0.35986462836670197,EVC
305,12,miniblock,sm_2_vox,0.36858203744385665,0.3532905021995645,visually_responsive_voxels
306,12,miniblock,sm_2_vox,0.8471763055963932,0.7887346508940732,FFA
307,12,miniblock,sm_2_vox,0.5175610758807037,0.4870789251841066,PPA
308,12,miniblock,sm_2_vox,0.6538541029948274,0.6095239073785388,EBA
309,12,miniblock,sm_2_vox,0.5758118759148525,0.5155324370421389,EVC
310,12,sus,unsmoothed,0.2695150143380075,0.27745899783021716,visually_responsive_voxels
311,12,sus,unsmoothed,0.602079524530952,0.5172607935685214,FFA
312,12,sus,unsmoothed,0.27307664541583027,0.25657701274628203,PPA
313,12,sus,unsmoothed,0.41384669509234273,0.3786718711636078,EBA
314,12,sus,unsmoothed,0.4230276870125149,0.38329844580720773,EVC
315,12,sus,sm_2_vox,0.33108295266534576,0.3363101431288302,visually_responsive_voxels
316,12,sus,sm_2_vox,0.8612976466832223,0.7978390909401231,FFA
317,12,sus,sm_2_vox,0.4852541027564422,0.3969228738855889,PPA
318,12,sus,sm_2_vox,0.6111637054079928,0.5529880348774366,EBA
319,12,sus,sm_2_vox,0.5679480441123156,0.49719699911228354,EVC
320,12,er,unsmoothed,0.19180043982724734,0.2230597996850632,visually_responsive_voxels
321,12,er,unsmoothed,0.44974722974438625,0.39157210436669293,FFA
322,12,er,unsmoothed,0.28190987640747384,0.26718344070952876,PPA
323,12,er,unsmoothed,0.284500519825779,0.26863159819474913,EBA
324,12,er,unsmoothed,0.22292540971722283,0.23816868498055385,EVC
325,12,er,sm_2_vox,0.24779082330877575,0.2596548842026692,visually_responsive_voxels
326,12,er,sm_2_vox,0.7025292688845466,0.6459123876507604,FFA
327,12,er,sm_2_vox,0.42594381116129015,0.3845258926208058,PPA
328,12,er,sm_2_vox,0.44223030956409565,0.3945503037463609,EBA
329,12,er,sm_2_vox,0.35188408970369933,0.3217463043872853,EVC
330,13,miniblock,unsmoothed,0.15121116373342325,0.21707918167984225,visually_responsive_voxels
331,13,miniblock,unsmoothed,0.3454640691041474,0.3247539688059888,FFA
332,13,miniblock,unsmoothed,0.29628953060144664,0.2812158916422805,PPA
333,13,miniblock,unsmoothed,0.3213838629687725,0.29559340904344866,EBA
334,13,miniblock,unsmoothed,0.22006743308903848,0.2513388595144742,EVC
335,13,miniblock,sm_2_vox,0.3222087014120641,0.30441799042699946,visually_responsive_voxels
336,13,miniblock,sm_2_vox,0.7269146007479218,0.6754873529859932,FFA
337,13,miniblock,sm_2_vox,0.6483193680418321,0.5272597700069176,PPA
338,13,miniblock,sm_2_vox,0.5951720222063444,0.5217017759887447,EBA
339,13,miniblock,sm_2_vox,0.4153716022361532,0.3783516845552325,EVC
340,13,sus,unsmoothed,0.0,0.15692071122058265,visually_responsive_voxels
341,13,sus,unsmoothed,0.2715288834388157,0.2715739825656602,FFA
342,13,sus,unsmoothed,0.22497587337389188,0.2331504658709266,PPA
343,13,sus,unsmoothed,0.12711147755529362,0.20290844035969782,EBA
344,13,sus,unsmoothed,0.0,0.177520843081743,EVC
345,13,sus,sm_2_vox,0.17169515214680203,0.22910606040500098,visually_responsive_voxels
346,13,sus,sm_2_vox,0.6319862673829066,0.5612690360028781,FFA
347,13,sus,sm_2_vox,0.5430222870639217,0.45558324088169533,PPA
348,13,sus,sm_2_vox,0.44596743223183694,0.39691849983077576,EBA
349,13,sus,sm_2_vox,0.28130187542190405,0.27910081336702447,EVC
350,13,er,unsmoothed,0.11752381901618611,0.200999081209125,visually_responsive_voxels
351,13,er,unsmoothed,0.40667700982404714,0.35458379733070877,FFA
352,13,er,unsmoothed,0.24652386110477828,0.254259125825617,PPA
353,13,er,unsmoothed,0.252856314419611,0.24882531141742092,EBA
354,13,er,unsmoothed,0.20514036910761915,0.22825397589854737,EVC
355,13,er,sm_2_vox,0.20582341399321805,0.23436335926324126,visually_responsive_voxels
356,13,er,sm_2_vox,0.6679034302752174,0.6186731249406605,FFA
357,13,er,sm_2_vox,0.4963371880923096,0.43580212644284577,PPA
358,13,er,sm_2_vox,0.3973746024655118,0.34582456576415505,EBA
359,13,er,sm_2_vox,0.3231145700798549,0.29635898065894606,EVC
360,14,miniblock,unsmoothed,0.31744773684511857,0.2973663720227713,visually_responsive_voxels
361,14,miniblock,unsmoothed,0.4176849155219574,0.37753700058305545,FFA
362,14,miniblock,unsmoothed,0.20751876274031036,0.24947541790668654,PPA
363,14,miniblock,unsmoothed,0.38100228965824917,0.3411475905881292,EBA
364,14,miniblock,unsmoothed,0.39572548699974275,0.3516758908793642,EVC
365,14,miniblock,sm_2_vox,0.390053092357641,0.3607186782906926,visually_responsive_voxels
366,14,miniblock,sm_2_vox,0.6359495135565174,0.5731597181157887,FFA
367,14,miniblock,sm_2_vox,0.5325780917562637,0.45179706338353837,PPA
368,14,miniblock,sm_2_vox,0.5585143670148223,0.498901512702135,EBA
369,14,miniblock,sm_2_vox,0.570730429313983,0.4970912327128143,EVC
