,subject,ROI,runtype,component,value
5124,12,EVC,er,16,0.613949580216769
5125,12,EVC,er,17,0.6168349171593827
5126,12,EVC,er,18,0.6190295629461227
5127,12,EVC,er,19,0.6222183707896183
5128,12,EVC,er,20,0.6247421009845565
5129,12,EVC,er,21,0.6263476519125897
5130,12,EVC,er,22,0.628316215709212
5131,12,EVC,er,23,0.6299896868930168
5132,12,EVC,er,24,0.6315634078467874
5133,12,EVC,er,25,0.6328624771689242
5134,12,EVC,er,26,0.6344951918983496
5135,12,EVC,er,27,0.6358879323650766
5136,12,EVC,er,28,0.636974311465249
5137,12,EVC,er,29,0.6381612149837603
5138,12,EVC,er,30,0.6398439782872122
5139,12,EVC,er,31,0.6414172259585081
5140,12,EVC,er,32,0.6423744503662951
5141,12,EVC,er,33,0.6435341841039846
5142,12,EVC,er,34,0.6447585823790631
5143,12,EVC,er,35,0.645679786005951
5144,12,EVC,er,36,0.6467735941671178
5145,12,EVC,er,37,0.6478240227783914
5146,12,EVC,er,38,0.6488761478708825
5147,12,EVC,er,39,0.6496912836525514
5148,13,FFA,sus,1,0.24631768861573863
5149,13,FFA,sus,2,0.2858799084900929
5150,13,FFA,sus,3,0.3239445493237415
5151,13,FFA,sus,4,0.35740585908598116
5152,13,FFA,sus,5,0.3886617035107744
5153,13,FFA,sus,6,0.418439333086621
5154,13,FFA,sus,7,0.4494172446204277
5155,13,FFA,sus,8,0.47922436470233515
5156,13,FFA,sus,9,0.49106769792349664
5157,13,FFA,sus,10,0.5049826603381895
5158,13,FFA,sus,11,0.516783753731687
5159,13,FFA,sus,12,0.525389683662819
5160,13,FFA,sus,13,0.5304476096697638
5161,13,FFA,sus,14,0.5371105510656906
5162,13,FFA,sus,15,0.5439594365525503
5163,13,FFA,sus,16,0.5519998551182832
5164,13,FFA,sus,17,0.5598048969721346
5165,13,FFA,sus,18,0.5642987676931864
5166,13,FFA,sus,19,0.5698098965738939
5167,13,FFA,sus,20,0.5762090879778963
5168,13,FFA,sus,21,0.5811025121554768
5169,13,FFA,sus,22,0.5853138910582253
5170,13,FFA,sus,23,0.5891477625479398
5171,13,FFA,sus,24,0.5920243225653524
5172,13,FFA,sus,25,0.5958298983238101
5173,13,FFA,sus,26,0.600218634512853
5174,13,FFA,sus,27,0.6031492280111402
5175,13,FFA,sus,28,0.6060370947138644
5176,13,FFA,sus,29,0.6106587382393975
5177,13,FFA,sus,30,0.6126384792671026
5178,13,FFA,sus,31,0.6163110405061859
5179,13,FFA,sus,32,0.6198808045573657
5180,13,FFA,sus,33,0.6224151048977028
5181,13,FFA,sus,34,0.6251656925364045
5182,13,FFA,sus,35,0.6273651769037629
5183,13,FFA,sus,36,0.6292380004155796
5184,13,FFA,sus,37,0.6313619661227513
5185,13,FFA,sus,38,0.6335560840353628
5186,13,FFA,sus,39,0.6353264862333855
5187,13,PPA,sus,1,0.20326122203909636
5188,13,PPA,sus,2,0.26152864591537406
5189,13,PPA,sus,3,0.299393505287431
5190,13,PPA,sus,4,0.33280500476937785
5191,13,PPA,sus,5,0.361463155374756
5192,13,PPA,sus,6,0.38433602195135425
5193,13,PPA,sus,7,0.40200474641825606
5194,13,PPA,sus,8,0.41128441074394645
5195,13,PPA,sus,9,0.4241634053592091
5196,13,PPA,sus,10,0.4353958593587441
5197,13,PPA,sus,11,0.4450593196528348
5198,13,PPA,sus,12,0.45328090291143636
5199,13,PPA,sus,13,0.4594955114666375
5200,13,PPA,sus,14,0.4665619292223698
5201,13,PPA,sus,15,0.4747136790269855
5202,13,PPA,sus,16,0.4798428188327238
5203,13,PPA,sus,17,0.4858910067227358
5204,13,PPA,sus,18,0.4940993994592655
5205,13,PPA,sus,19,0.5025413761123346
5206,13,PPA,sus,20,0.5076651840995096
5207,13,PPA,sus,21,0.5129287036169833
5208,13,PPA,sus,22,0.5181669763672422
5209,13,PPA,sus,23,0.5238870304075581
5210,13,PPA,sus,24,0.5282960166718323
5211,13,PPA,sus,25,0.5333497584414465
5212,13,PPA,sus,26,0.5370753638880178
5213,13,PPA,sus,27,0.5393043852229683
5214,13,PPA,sus,28,0.5426962789867119
5215,13,PPA,sus,29,0.5454066116350547
5216,13,PPA,sus,30,0.5481769656425927
5217,13,PPA,sus,31,0.5512520273564276
5218,13,PPA,sus,32,0.5540623554224742
5219,13,PPA,sus,33,0.5572360932407916
5220,13,PPA,sus,34,0.5609195809730937
5221,13,PPA,sus,35,0.5637988051220005
5222,13,PPA,sus,36,0.5655862452116392
5223,13,PPA,sus,37,0.5679874541988069
5224,13,PPA,sus,38,0.5701113475046596
5225,13,PPA,sus,39,0.5718460379471061
5226,13,EBA,sus,1,0.3204270948546549
5227,13,EBA,sus,2,0.38209873795086063
5228,13,EBA,sus,3,0.4206247682036774
5229,13,EBA,sus,4,0.46003998737249113
5230,13,EBA,sus,5,0.48519505949422753
5231,13,EBA,sus,6,0.5046410302528448
5232,13,EBA,sus,7,0.5175157834406373
5233,13,EBA,sus,8,0.5249557847074247
5234,13,EBA,sus,9,0.5322373346662997
5235,13,EBA,sus,10,0.5420375842885902
5236,13,EBA,sus,11,0.5502523225023156
5237,13,EBA,sus,12,0.5564228690637367
5238,13,EBA,sus,13,0.5622677755631525
5239,13,EBA,sus,14,0.5686376300131443
5240,13,EBA,sus,15,0.5750748754634829
5241,13,EBA,sus,16,0.5807223017263594
5242,13,EBA,sus,17,0.5853214567895814
5243,13,EBA,sus,18,0.5903767145063005
5244,13,EBA,sus,19,0.5944528515565616
5245,13,EBA,sus,20,0.5972975165528721
5246,13,EBA,sus,21,0.6018284698643251
5247,13,EBA,sus,22,0.6043343603722987
5248,13,EBA,sus,23,0.6067741909664418
5249,13,EBA,sus,24,0.6101257499562429
5250,13,EBA,sus,25,0.6134523170279268
5251,13,EBA,sus,26,0.614859934178363
5252,13,EBA,sus,27,0.6170630121467409
5253,13,EBA,sus,28,0.6186604984539229
5254,13,EBA,sus,29,0.6205514348122784
5255,13,EBA,sus,30,0.6228124276047263
5256,13,EBA,sus,31,0.6258229826157674
5257,13,EBA,sus,32,0.627511152608111
5258,13,EBA,sus,33,0.628822776383622
5259,13,EBA,sus,34,0.6301223962994971
5260,13,EBA,sus,35,0.6313852259064111
5261,13,EBA,sus,36,0.6325579543819019
5262,13,EBA,sus,37,0.6339038710496095
5263,13,EBA,sus,38,0.6351785187109107
5264,13,EBA,sus,39,0.6362405254511142
5265,13,EVC,sus,1,0.37849471658586636
5266,13,EVC,sus,2,0.4419190318441177
5267,13,EVC,sus,3,0.47902259387413954
5268,13,EVC,sus,4,0.5056973884385204
5269,13,EVC,sus,5,0.526124117353462
5270,13,EVC,sus,6,0.5544585183093025
5271,13,EVC,sus,7,0.5731106790597809
5272,13,EVC,sus,8,0.590207121190364
5273,13,EVC,sus,9,0.6015323528534035
5274,13,EVC,sus,10,0.6131177975176464
5275,13,EVC,sus,11,0.6236483369049812
5276,13,EVC,sus,12,0.6308873785004491
5277,13,EVC,sus,13,0.637896063309196
5278,13,EVC,sus,14,0.6427295290314619
5279,13,EVC,sus,15,0.6489301517546741
5280,13,EVC,sus,16,0.6546415186655263
5281,13,EVC,sus,17,0.6576132729160152
5282,13,EVC,sus,18,0.6609515139381898
5283,13,EVC,sus,19,0.6646112985895444
5284,13,EVC,sus,20,0.6681231016814632
5285,13,EVC,sus,21,0.6710773650077471
5286,13,EVC,sus,22,0.6731583629416891
5287,13,EVC,sus,23,0.6752618774898099
5288,13,EVC,sus,24,0.6771974718145759
5289,13,EVC,sus,25,0.6781334090676353
5290,13,EVC,sus,26,0.6799422737585649
5291,13,EVC,sus,27,0.6815478959965316
5292,13,EVC,sus,28,0.6840287705944185
5293,13,EVC,sus,29,0.6851128011425357
5294,13,EVC,sus,30,0.6865729485328775
5295,13,EVC,sus,31,0.6876036204679498
5296,13,EVC,sus,32,0.6889175088221716
5297,13,EVC,sus,33,0.6904866931204164
5298,13,EVC,sus,34,0.6916774705619275
5299,13,EVC,sus,35,0.6929444079203403
5300,13,EVC,sus,36,0.6940755322042115
5301,13,EVC,sus,37,0.6950950682069029
5302,13,EVC,sus,38,0.6958920175991291
5303,13,EVC,sus,39,0.6966412940720427
5304,13,FFA,miniblock,1,0.3876253647291157
5305,13,FFA,miniblock,2,0.42101931190550146
5306,13,FFA,miniblock,3,0.44008317541441794
5307,13,FFA,miniblock,4,0.46345782382606976
5308,13,FFA,miniblock,5,0.47952089760165
5309,13,FFA,miniblock,6,0.49887266197571517
5310,13,FFA,miniblock,7,0.5127655202584164
5311,13,FFA,miniblock,8,0.5221095674832507
5312,13,FFA,miniblock,9,0.5320045082512246
5313,13,FFA,miniblock,10,0.5400169582160546
5314,13,FFA,miniblock,11,0.5481924639059831
5315,13,FFA,miniblock,12,0.5549483207719139
5316,13,FFA,miniblock,13,0.5623812181776614
5317,13,FFA,miniblock,14,0.5680778372602094
5318,13,FFA,miniblock,15,0.5755755105900572
5319,13,FFA,miniblock,16,0.581410705191047
5320,13,FFA,miniblock,17,0.5873744790471652
5321,13,FFA,miniblock,18,0.5935080553931197
5322,13,FFA,miniblock,19,0.5974037972918971
5323,13,FFA,miniblock,20,0.6014483124584546
5324,13,FFA,miniblock,21,0.6064556305147073
5325,13,FFA,miniblock,22,0.6100062053480336
5326,13,FFA,miniblock,23,0.6135801327379327
5327,13,FFA,miniblock,24,0.6169412093049197
5328,13,FFA,miniblock,25,0.6203226149502854
5329,13,FFA,miniblock,26,0.62359524012159
5330,13,FFA,miniblock,27,0.6257068580714803
5331,13,FFA,miniblock,28,0.6281822565621066
5332,13,FFA,miniblock,29,0.6317038107851309
5333,13,FFA,miniblock,30,0.6344610686709827
5334,13,FFA,miniblock,31,0.6365327982003745
5335,13,FFA,miniblock,32,0.6389948140400352
5336,13,FFA,miniblock,33,0.6410208154111728
5337,13,FFA,miniblock,34,0.6435439555109567
5338,13,FFA,miniblock,35,0.6451440651113333
5339,13,FFA,miniblock,36,0.6464118707453068
5340,13,FFA,miniblock,37,0.6481881561900806
5341,13,FFA,miniblock,38,0.6498250646762281
5342,13,FFA,miniblock,39,0.6519075244070542
5343,13,PPA,miniblock,1,0.2477848419930128
5344,13,PPA,miniblock,2,0.2814023834457277
5345,13,PPA,miniblock,3,0.333858057372251
5346,13,PPA,miniblock,4,0.3619644751671765
5347,13,PPA,miniblock,5,0.38516523344442666
5348,13,PPA,miniblock,6,0.4057188527862125
5349,13,PPA,miniblock,7,0.41593378375896745
5350,13,PPA,miniblock,8,0.42720669787421217
5351,13,PPA,miniblock,9,0.4430600234355851
5352,13,PPA,miniblock,10,0.4566098575934454
5353,13,PPA,miniblock,11,0.4694479412273959
5354,13,PPA,miniblock,12,0.4774752913266264
5355,13,PPA,miniblock,13,0.48541580034532633
5356,13,PPA,miniblock,14,0.49432654398206716
5357,13,PPA,miniblock,15,0.5012075092510345
5358,13,PPA,miniblock,16,0.5084855497454371
5359,13,PPA,miniblock,17,0.5152421522758911
5360,13,PPA,miniblock,18,0.523846262042201
5361,13,PPA,miniblock,19,0.5290197392446988
5362,13,PPA,miniblock,20,0.5367626797805811
5363,13,PPA,miniblock,21,0.542120530772747
5364,13,PPA,miniblock,22,0.5462317559945016
5365,13,PPA,miniblock,23,0.5526600398000666
5366,13,PPA,miniblock,24,0.5572355021938281
5367,13,PPA,miniblock,25,0.5620882752077647
5368,13,PPA,miniblock,26,0.5657825986500806
5369,13,PPA,miniblock,27,0.5690673493232755
5370,13,PPA,miniblock,28,0.5715366230562161
5371,13,PPA,miniblock,29,0.5749271671775472
5372,13,PPA,miniblock,30,0.578128006679295
5373,13,PPA,miniblock,31,0.5806683250661125
5374,13,PPA,miniblock,32,0.5838803085922312
5375,13,PPA,miniblock,33,0.5864009809213656
5376,13,PPA,miniblock,34,0.5890370013547249
5377,13,PPA,miniblock,35,0.5923473416877458
5378,13,PPA,miniblock,36,0.5943460923935081
5379,13,PPA,miniblock,37,0.5970483802770538
5380,13,PPA,miniblock,38,0.5995344080655812
5381,13,PPA,miniblock,39,0.6018827175127713
5382,13,EBA,miniblock,1,0.4663180123802215
5383,13,EBA,miniblock,2,0.5213815774855625
5384,13,EBA,miniblock,3,0.5493887627282187
5385,13,EBA,miniblock,4,0.5728862977474656
5386,13,EBA,miniblock,5,0.5898836733961769
5387,13,EBA,miniblock,6,0.6106552328408573
5388,13,EBA,miniblock,7,0.6221668885753365
5389,13,EBA,miniblock,8,0.6322944222694091
5390,13,EBA,miniblock,9,0.6408824279450746
5391,13,EBA,miniblock,10,0.64939230438981
5392,13,EBA,miniblock,11,0.6549361007046722
5393,13,EBA,miniblock,12,0.6626452492794993
5394,13,EBA,miniblock,13,0.6723003622152643
5395,13,EBA,miniblock,14,0.6782186157655247
5396,13,EBA,miniblock,15,0.6855779482976535
5397,13,EBA,miniblock,16,0.6894491283508223
5398,13,EBA,miniblock,17,0.6930054913649656
5399,13,EBA,miniblock,18,0.6974510485362607
5400,13,EBA,miniblock,19,0.70067365447577
5401,13,EBA,miniblock,20,0.703039760761652
5402,13,EBA,miniblock,21,0.7064179634356872
5403,13,EBA,miniblock,22,0.7092491720111367
5404,13,EBA,miniblock,23,0.7120349372080174
5405,13,EBA,miniblock,24,0.7143626026575611
5406,13,EBA,miniblock,25,0.7159440788683497
5407,13,EBA,miniblock,26,0.7178816927019209
5408,13,EBA,miniblock,27,0.7203319561383723
5409,13,EBA,miniblock,28,0.7224907567370522
5410,13,EBA,miniblock,29,0.7245536744370172
5411,13,EBA,miniblock,30,0.7263893164967552
5412,13,EBA,miniblock,31,0.7280379161011986
5413,13,EBA,miniblock,32,0.7294154769187026
5414,13,EBA,miniblock,33,0.730875004275786
5415,13,EBA,miniblock,34,0.7325681596935896
5416,13,EBA,miniblock,35,0.7335296227768211
5417,13,EBA,miniblock,36,0.734826763924398
5418,13,EBA,miniblock,37,0.7359983114830505
5419,13,EBA,miniblock,38,0.7378210822020342
5420,13,EBA,miniblock,39,0.7388447401739707
5421,13,EVC,miniblock,1,0.5055416845070105
5422,13,EVC,miniblock,2,0.5317033277881373
5423,13,EVC,miniblock,3,0.5522289072622243
5424,13,EVC,miniblock,4,0.5746881355334255
5425,13,EVC,miniblock,5,0.5903742331465859
5426,13,EVC,miniblock,6,0.6056764578965895
5427,13,EVC,miniblock,7,0.6176829016385078
5428,13,EVC,miniblock,8,0.6269430133507866
5429,13,EVC,miniblock,9,0.6358077493345857
5430,13,EVC,miniblock,10,0.6432955479994132
5431,13,EVC,miniblock,11,0.652422722954178
5432,13,EVC,miniblock,12,0.6595890987718108
5433,13,EVC,miniblock,13,0.6659801674051796
5434,13,EVC,miniblock,14,0.6737675231331433
5435,13,EVC,miniblock,15,0.6791564970725495
5436,13,EVC,miniblock,16,0.6828595926488444
5437,13,EVC,miniblock,17,0.688505512240801
5438,13,EVC,miniblock,18,0.6916455933430928
5439,13,EVC,miniblock,19,0.6945216580994763
5440,13,EVC,miniblock,20,0.6976492985271815
5441,13,EVC,miniblock,21,0.7008722274184235
5442,13,EVC,miniblock,22,0.7031862749127479
5443,13,EVC,miniblock,23,0.7054250468923344
5444,13,EVC,miniblock,24,0.7080425665963644
5445,13,EVC,miniblock,25,0.7098899801244501
5446,13,EVC,miniblock,26,0.7114040374588243
5447,13,EVC,miniblock,27,0.7134894221615514
5448,13,EVC,miniblock,28,0.71567736545017
5449,13,EVC,miniblock,29,0.7175490722663987
5450,13,EVC,miniblock,30,0.7199866608475199
5451,13,EVC,miniblock,31,0.7217269462585546
5452,13,EVC,miniblock,32,0.7228750027240095
5453,13,EVC,miniblock,33,0.7245102296108867
5454,13,EVC,miniblock,34,0.7255732173492792
5455,13,EVC,miniblock,35,0.7265838035210234
5456,13,EVC,miniblock,36,0.7281799193868865
5457,13,EVC,miniblock,37,0.7290523744881002
5458,13,EVC,miniblock,38,0.7301499996453914
5459,13,EVC,miniblock,39,0.7307729284280368
5460,13,FFA,er,1,0.2562756228410142
5461,13,FFA,er,2,0.27852985291640103
5462,13,FFA,er,3,0.2989196272018935
5463,13,FFA,er,4,0.3337632558407746
5464,13,FFA,er,5,0.3609072126475185
5465,13,FFA,er,6,0.38709188778599085
5466,13,FFA,er,7,0.4112710439346626
5467,13,FFA,er,8,0.43350565293725457
5468,13,FFA,er,9,0.4520800237221923
5469,13,FFA,er,10,0.4633931929244399
5470,13,FFA,er,11,0.4742438984497906
5471,13,FFA,er,12,0.48499170829963406
5472,13,FFA,er,13,0.4929167531074017
5473,13,FFA,er,14,0.5002091258461352
5474,13,FFA,er,15,0.5079867155753325
5475,13,FFA,er,16,0.5150458947459798
5476,13,FFA,er,17,0.5200660911709067
5477,13,FFA,er,18,0.5255397807253263
5478,13,FFA,er,19,0.5321086064023827
5479,13,FFA,er,20,0.5401022347229522
5480,13,FFA,er,21,0.5476307254719034
5481,13,FFA,er,22,0.5520399269502656
5482,13,FFA,er,23,0.5569111356931854
5483,13,FFA,er,24,0.5603069901734982
5484,13,FFA,er,25,0.5649087898316287
5485,13,FFA,er,26,0.5708842441932191
5486,13,FFA,er,27,0.5750708995156731
5487,13,FFA,er,28,0.5790849564990168
5488,13,FFA,er,29,0.5831512890490159
5489,13,FFA,er,30,0.585581457922799
5490,13,FFA,er,31,0.5909025378449214
5491,13,FFA,er,32,0.5945643795416016
5492,13,FFA,er,33,0.5987032112017975
5493,13,FFA,er,34,0.6011453486439476
5494,13,FFA,er,35,0.6041196497222137
5495,13,FFA,er,36,0.6067876806243692
5496,13,FFA,er,37,0.6104764022779282
5497,13,FFA,er,38,0.6128186905588479
5498,13,FFA,er,39,0.6150064345401768
5499,13,PPA,er,1,0.15749483733712621
5500,13,PPA,er,2,0.24883639816372896
5501,13,PPA,er,3,0.29574907604999406
5502,13,PPA,er,4,0.31626824250341234
5503,13,PPA,er,5,0.33723480599992356
5504,13,PPA,er,6,0.3559651523166834
5505,13,PPA,er,7,0.37214000969198663
5506,13,PPA,er,8,0.3902649815022665
5507,13,PPA,er,9,0.4048275509564863
5508,13,PPA,er,10,0.42029914574984834
5509,13,PPA,er,11,0.43790760788145766
5510,13,PPA,er,12,0.45188486962021596
5511,13,PPA,er,13,0.4599078027145655
5512,13,PPA,er,14,0.47273316344917155
5513,13,PPA,er,15,0.48398805181922877
5514,13,PPA,er,16,0.4932425337011976
5515,13,PPA,er,17,0.5014260049427338
5516,13,PPA,er,18,0.5104201017948511
5517,13,PPA,er,19,0.5177096647692382
5518,13,PPA,er,20,0.5266219841857795
5519,13,PPA,er,21,0.5332140491076716
5520,13,PPA,er,22,0.5400965648724915
5521,13,PPA,er,23,0.5455975013720141
5522,13,PPA,er,24,0.5502812842322488
5523,13,PPA,er,25,0.5563353662424958
5524,13,PPA,er,26,0.5617268824508859
5525,13,PPA,er,27,0.5652190788067613
5526,13,PPA,er,28,0.5690613814001995
5527,13,PPA,er,29,0.5747957631062691
5528,13,PPA,er,30,0.5794401161326235
5529,13,PPA,er,31,0.5849838995506834
5530,13,PPA,er,32,0.5885634488905942
5531,13,PPA,er,33,0.591970503638712
5532,13,PPA,er,34,0.5951364351223924
5533,13,PPA,er,35,0.5984251185802558
5534,13,PPA,er,36,0.601353186323608
5535,13,PPA,er,37,0.6046956991203425
5536,13,PPA,er,38,0.6073422348110474
5537,13,PPA,er,39,0.6104504753927164
5538,13,EBA,er,1,0.24023443080764575
5539,13,EBA,er,2,0.2852395879660755
5540,13,EBA,er,3,0.32134121495816614
5541,13,EBA,er,4,0.37741916457199237
5542,13,EBA,er,5,0.4022663708310475
5543,13,EBA,er,6,0.42327390589199476
5544,13,EBA,er,7,0.43941734983437936
5545,13,EBA,er,8,0.4530659292858343
5546,13,EBA,er,9,0.46120265720408776
5547,13,EBA,er,10,0.4735767171735903
5548,13,EBA,er,11,0.48240515168308057
5549,13,EBA,er,12,0.492405558251334
5550,13,EBA,er,13,0.5001187144845592
5551,13,EBA,er,14,0.5066430152751148
5552,13,EBA,er,15,0.5139914413438926
5553,13,EBA,er,16,0.5194793195254247
5554,13,EBA,er,17,0.5238220190937165
5555,13,EBA,er,18,0.5298573269400292
5556,13,EBA,er,19,0.5369706825770298
5557,13,EBA,er,20,0.5396263722923006
5558,13,EBA,er,21,0.5454705392635605
5559,13,EBA,er,22,0.5497963468889866
5560,13,EBA,er,23,0.5554713902839034
5561,13,EBA,er,24,0.557698031241549
5562,13,EBA,er,25,0.5623029126137533
5563,13,EBA,er,26,0.5654032710427402
5564,13,EBA,er,27,0.5675963771399121
5565,13,EBA,er,28,0.570821634692173
5566,13,EBA,er,29,0.573776422914052
5567,13,EBA,er,30,0.5760731669553224
5568,13,EBA,er,31,0.5782821459349959
5569,13,EBA,er,32,0.580258807693632
5570,13,EBA,er,33,0.582089778791549
5571,13,EBA,er,34,0.5843648575146921
5572,13,EBA,er,35,0.5869762494682104
5573,13,EBA,er,36,0.5892796406322065
5574,13,EBA,er,37,0.5910298335461616
5575,13,EBA,er,38,0.5933565045208588
5576,13,EBA,er,39,0.5953682237479483
5577,13,EVC,er,1,0.224626521878198
5578,13,EVC,er,2,0.29239338610272586
5579,13,EVC,er,3,0.33554414367764923
5580,13,EVC,er,4,0.3669055180520138
5581,13,EVC,er,5,0.38697345705870817
5582,13,EVC,er,6,0.40146080279766383
5583,13,EVC,er,7,0.41784601914081404
5584,13,EVC,er,8,0.43557292440615253
5585,13,EVC,er,9,0.44405650796308893
5586,13,EVC,er,10,0.45577515122358286
5587,13,EVC,er,11,0.4637369473822026
5588,13,EVC,er,12,0.4737290271967363
5589,13,EVC,er,13,0.48170103403106235
5590,13,EVC,er,14,0.4867666115672373
5591,13,EVC,er,15,0.490338143153713
5592,13,EVC,er,16,0.49565444084171045
5593,13,EVC,er,17,0.49837132013687374
5594,13,EVC,er,18,0.5026625621987663
5595,13,EVC,er,19,0.5070583292438658
5596,13,EVC,er,20,0.5103103121193057
5597,13,EVC,er,21,0.513500251734372
5598,13,EVC,er,22,0.5164872037670563
5599,13,EVC,er,23,0.5187373666638916
5600,13,EVC,er,24,0.5220144590215344
5601,13,EVC,er,25,0.5248437014293921
5602,13,EVC,er,26,0.5274958139236273
5603,13,EVC,er,27,0.5304074893595071
5604,13,EVC,er,28,0.5324565132810569
5605,13,EVC,er,29,0.5352629657139105
5606,13,EVC,er,30,0.5364800209998465
5607,13,EVC,er,31,0.5387507663594876
5608,13,EVC,er,32,0.5398387897771029
5609,13,EVC,er,33,0.5425592708010956
5610,13,EVC,er,34,0.5449418074098276
5611,13,EVC,er,35,0.5460628207581333
5612,13,EVC,er,36,0.5473162753610554
5613,13,EVC,er,37,0.5483287252666741
5614,13,EVC,er,38,0.5496864862468797
5615,13,EVC,er,39,0.5512454994567106
5616,14,FFA,sus,1,0.40932597798580056
5617,14,FFA,sus,2,0.48278749641351926
5618,14,FFA,sus,3,0.5203739503688314
5619,14,FFA,sus,4,0.5452151953076066
5620,14,FFA,sus,5,0.5586351660459777
5621,14,FFA,sus,6,0.5747055883703637
5622,14,FFA,sus,7,0.5903483288413318
5623,14,FFA,sus,8,0.5990128715730476
5624,14,FFA,sus,9,0.6050435245870397
5625,14,FFA,sus,10,0.612469753377849
5626,14,FFA,sus,11,0.6173822292861301
5627,14,FFA,sus,12,0.6257574436397823
5628,14,FFA,sus,13,0.6330591136277703
5629,14,FFA,sus,14,0.6397884362464624
5630,14,FFA,sus,15,0.6436857020754445
5631,14,FFA,sus,16,0.648023650771708
5632,14,FFA,sus,17,0.6521043672072445
5633,14,FFA,sus,18,0.655786048710075
5634,14,FFA,sus,19,0.6596334099844613
5635,14,FFA,sus,20,0.6621202024460008
5636,14,FFA,sus,21,0.664907649826234
5637,14,FFA,sus,22,0.666871346304653
5638,14,FFA,sus,23,0.669168288679353
5639,14,FFA,sus,24,0.6721213592996748
5640,14,FFA,sus,25,0.6771645195027692
5641,14,FFA,sus,26,0.6807882143043553
5642,14,FFA,sus,27,0.6838489162366578
5643,14,FFA,sus,28,0.686411491408033
5644,14,FFA,sus,29,0.6887423596330121
5645,14,FFA,sus,30,0.6907246136970292
5646,14,FFA,sus,31,0.6927793834413851
5647,14,FFA,sus,32,0.6941711399873877
5648,14,FFA,sus,33,0.6953672887253756
5649,14,FFA,sus,34,0.6967325919245987
5650,14,FFA,sus,35,0.6981249387179878
5651,14,FFA,sus,36,0.6992200074140765
5652,14,FFA,sus,37,0.7007888893053481
5653,14,FFA,sus,38,0.7019789840910002
5654,14,FFA,sus,39,0.7029500455843637
5655,14,PPA,sus,1,0.16736675981459856
5656,14,PPA,sus,2,0.2278066905035163
5657,14,PPA,sus,3,0.2674115050054811
5658,14,PPA,sus,4,0.29607145531782003
5659,14,PPA,sus,5,0.32448993338897075
5660,14,PPA,sus,6,0.3486242346507437
5661,14,PPA,sus,7,0.3669452978203844
5662,14,PPA,sus,8,0.38630936504155794
5663,14,PPA,sus,9,0.3974238956722238
5664,14,PPA,sus,10,0.407156335877971
5665,14,PPA,sus,11,0.4201284394939317
5666,14,PPA,sus,12,0.43134083273707907
5667,14,PPA,sus,13,0.4408682875780399
5668,14,PPA,sus,14,0.4483714720035216
5669,14,PPA,sus,15,0.45913776409410706
5670,14,PPA,sus,16,0.4668911098386234
5671,14,PPA,sus,17,0.4740221942139327
5672,14,PPA,sus,18,0.48029596767852184
5673,14,PPA,sus,19,0.48611736333568817
5674,14,PPA,sus,20,0.49043367532242393
5675,14,PPA,sus,21,0.49638062058420895
5676,14,PPA,sus,22,0.5003026153488935
5677,14,PPA,sus,23,0.5046917711355826
5678,14,PPA,sus,24,0.5112028295856691
5679,14,PPA,sus,25,0.5159257364266445
5680,14,PPA,sus,26,0.5210205269374919
5681,14,PPA,sus,27,0.5266305152311154
5682,14,PPA,sus,28,0.5311576351715747
5683,14,PPA,sus,29,0.5350787591944451
5684,14,PPA,sus,30,0.538558838804344
5685,14,PPA,sus,31,0.541968899402857
5686,14,PPA,sus,32,0.5459695468726485
5687,14,PPA,sus,33,0.5490808894712866
5688,14,PPA,sus,34,0.5517366044620504
5689,14,PPA,sus,35,0.5551474685755144
5690,14,PPA,sus,36,0.5578610656806176
5691,14,PPA,sus,37,0.5603865803858045
5692,14,PPA,sus,38,0.5631638669398181
5693,14,PPA,sus,39,0.5658199681547107
5694,14,EBA,sus,1,0.2215937489412556
5695,14,EBA,sus,2,0.3205789386097547
5696,14,EBA,sus,3,0.3440411782723925
5697,14,EBA,sus,4,0.35861995962018334
5698,14,EBA,sus,5,0.37491921730044675
5699,14,EBA,sus,6,0.3943137093026537
5700,14,EBA,sus,7,0.4055551160401613
5701,14,EBA,sus,8,0.4183490331838313
5702,14,EBA,sus,9,0.4308168528678869
5703,14,EBA,sus,10,0.4421667854449824
5704,14,EBA,sus,11,0.44822357679626923
5705,14,EBA,sus,12,0.45506321785857873
5706,14,EBA,sus,13,0.4597784573425157
5707,14,EBA,sus,14,0.4629535467663309
5708,14,EBA,sus,15,0.46920763603367854
5709,14,EBA,sus,16,0.47445832768173385
5710,14,EBA,sus,17,0.47746111482072084
5711,14,EBA,sus,18,0.4801652348735443
5712,14,EBA,sus,19,0.48395232683845274
5713,14,EBA,sus,20,0.486922373071482
5714,14,EBA,sus,21,0.49015376762033386
5715,14,EBA,sus,22,0.4931603996741525
5716,14,EBA,sus,23,0.49589108662681536
5717,14,EBA,sus,24,0.4986100803378987
5718,14,EBA,sus,25,0.5020305407084035
5719,14,EBA,sus,26,0.5036719631532932
5720,14,EBA,sus,27,0.5062370576750198
5721,14,EBA,sus,28,0.5079137149765184
5722,14,EBA,sus,29,0.5099986206849766
5723,14,EBA,sus,30,0.5119790853207892
5724,14,EBA,sus,31,0.5140584786568939
5725,14,EBA,sus,32,0.51594672177869
5726,14,EBA,sus,33,0.5179635761621423
5727,14,EBA,sus,34,0.5200007038215512
